Battery,Cycle,Voltage,Current,Temperature,Capacity,SOH,RUL,SOC
B0033,147,3.802542903312754,-0.5493227175747412,32.988995755051256,0.3994839380247729,583.8212940659255,50,583.8212940659255
B0033,148,3.2312787223699537,-1.925947099684237,45.33521672468352,1.461469789426299,2135.8485347869137,49,2135.8485347869137
B0033,149,3.337618232944289,-1.8473131233384892,40.620147730266055,1.4150999545382532,2068.0818627554504,48,2068.0818627554504
B0033,150,3.3407978157952662,-1.844518264194251,39.683995746406474,1.383632373873956,2022.0939220252412,47,2022.0939220252412
B0033,151,3.3451260552283553,-1.8328005456847734,39.047236578784684,1.3705402893609833,2002.9606428246386,46,2002.9606428246386
B0033,152,3.357137371109369,-1.814347722959519,38.66855198329813,1.3557042566115398,1981.2786901498669,45,1981.2786901498669
B0033,153,3.351453240465127,-1.8221926476157024,38.84148471879362,1.3578385793919763,1984.3978720969308,44,1984.3978720969308
B0033,154,3.346026215342865,-1.8306905769975232,39.052551352201455,1.3609083979571395,1988.8842238038922,43,1988.8842238038922
B0033,155,3.3509794200278593,-1.8209388850738168,38.79448240276511,1.3495626547684758,1972.30311542868,42,1972.30311542868
B0033,156,3.342644131880222,-1.568210357203081,38.509868638012954,1.1888877132486642,1737.4865349526808,41,1737.4865349526808
B0033,157,3.3518592869527803,-1.887501094191758,40.15830993087354,1.5041493934608645,2198.2221605724294,40,2198.2221605724294
B0033,158,3.3468424673944153,-1.876137336259163,39.45022733421382,1.4899088638712767,2177.4104992718903,39,2177.4104992718903
B0033,159,3.3508471294894773,-1.8659348672273262,38.94097771129498,1.475330178643193,2156.1046442286975,38,2156.1046442286975
B0033,160,3.355670268634571,-1.8556627342355745,38.66654129149028,1.459830765413703,2133.4532016359235,37,2133.4532016359235
B0033,161,3.353308872329983,-1.8545310784984728,39.336362061944186,1.4474169057725728,2115.3111065222324,36,2115.3111065222324
B0033,162,3.355576427429911,-1.854560270480603,40.212462412867474,1.4676323674647154,2144.8547649321354,35,2144.8547649321354
B0033,163,3.3638323924431814,-1.8335819983714545,39.15441493084491,1.441552493165527,2106.7406268826485,34,2106.7406268826485
B0033,164,3.3571376570885594,-1.8420750095953933,38.472340837695874,1.418392873584403,2072.8942621432284,33,2072.8942621432284
B0033,165,3.361111422960934,-1.831467802329813,38.10278800382275,1.4031824838852518,2050.6652097279725,32,2050.6652097279725
B0033,166,3.3674136761881366,-1.8211918432229095,38.13961733869117,1.3911104661211642,2033.022695568669,31,2033.022695568669
B0033,167,3.3717064606024185,-1.8123034655027377,38.75498314355583,1.4086019958134537,2058.585494290033,30,2058.585494290033
B0033,168,3.3721296388578876,-1.8216175674206458,39.165872874745595,1.4137708903948947,2066.1395169582484,29,2066.1395169582484
B0033,169,3.370281011025519,-1.82079151069233,39.025069457187186,1.412472234540845,2064.2416110123763,28,2064.2416110123763
B0033,170,3.364268931307196,-1.817964724512839,38.3251245457817,1.3831900026575588,2021.4474236020717,27,2021.4474236020717
B0033,171,3.3720392126554684,-1.798635457145711,37.878182669376734,1.3646098107432565,1994.2936117591323,26,1994.2936117591323
B0033,172,3.362230190450641,-1.8064428802106411,37.905840036253096,1.369751365782437,2001.8076793617684,25,2001.8076793617684
B0033,173,3.3636193969648573,-1.8173405882716633,39.1223902532353,1.3867946911071662,2026.7154548670078,24,2026.7154548670078
B0033,174,3.3703866336965356,-1.8068979814568502,39.39196447810482,1.3918615875742792,2034.1204135418284,23,2034.1204135418284
B0033,175,3.3756959922995033,-1.7968101494502102,38.80564596554866,1.377162352180965,2012.6383818197617,22,2012.6383818197617
B0033,176,3.366639210990064,-1.8043699219153886,38.29516028833109,1.3599525359390852,1987.487290042079,21,1987.487290042079
B0033,177,3.3707194031916488,-1.786679633285191,39.482066579608755,1.379779043170725,2016.4625153440425,20,2016.4625153440425
B0033,178,3.368376555569585,-1.805526191357153,38.22420789035359,1.3631373661966442,1992.141724289278,19,1992.141724289278
B0033,179,3.3605555096355064,-1.813761282828491,38.212225319933545,1.3652295228794809,1995.1992830687416,18,1995.1992830687416
B0033,180,3.3664344500865964,-1.802941147720235,38.03726842877258,1.3498620694059131,1972.7406915724303,17,1972.7406915724303
B0033,181,3.360999914466085,-1.8116624900760223,38.08745383569629,1.3529504172332432,1977.25412266053,16,1977.25412266053
B0033,182,3.359714561556011,-1.811173186431671,38.371162533264,1.3535740542605128,1978.1655299578752,15,1978.1655299578752
B0033,183,3.360790017915932,-1.799607080950245,38.21500087152169,1.3432225183905024,1963.0373946514076,14,1963.0373946514076
B0033,184,3.364551990412796,-1.8000478038107868,38.068361542357145,1.3412081769053426,1960.093558014642,13,1960.093558014642
B0033,185,3.370459024271422,-1.7893303733112242,37.98761504071771,1.3277389969987805,1940.4091770056407,12,1940.4091770056407
B0033,186,3.3647395351261364,-1.7980109473876715,38.3556643629041,1.329778900445409,1943.390370882593,11,1943.390370882593
B0033,187,3.3724762289358954,-1.7871202282133007,38.587739723836165,1.3356045028702495,1951.904131819267,10,1951.904131819267
B0033,188,3.3682526298407933,-1.7864058289054177,37.84946765760722,1.3177489685711123,1925.809362672092,9,1925.809362672092
B0033,189,3.368834125820871,-1.7962891627935822,37.81892879614016,1.317605472474197,1925.5996519202438,8,1925.5996519202438
B0033,190,3.3643721242108837,-1.8053146501565176,37.98975162560657,1.3185279522072382,1926.9477995182588,7,1926.9477995182588
B0033,191,3.3599563575039135,-1.8145360631140475,38.110497566784815,1.3215397269813982,1931.3493237817354,6,1931.3493237817354
B0033,192,3.3696602072768207,-1.794060809034671,38.158711514227996,1.3046615372928705,1906.682883888887,5,1906.682883888887
B0033,193,3.3817276755972934,-1.7532558725802958,41.90171461734474,1.3280324770208678,1940.8380800727446,4,1940.8380800727446
B0033,194,3.379780519797374,-1.7969595693199287,40.72593783748325,1.3634549770713926,1992.605893118748,3,1992.605893118748
B0033,195,3.365666799367813,-1.8148752451997947,39.388005009279006,1.3291316747402466,1942.4444901780796,2,1942.4444901780796
B0033,196,3.3648038854052915,-1.813083056493043,38.64570917130626,1.3124201086917682,1918.0215605240573,1,1918.0215605240573
B0033,197,3.371817482414552,-1.8021170413093346,38.3036813037848,1.3152825503676357,1922.2048436158786,0,1922.2048436158786
B0038,1,2.883239659655731,-3.952127452371893,38.8265055747093,0.8980573709676724,100.0,46,100.0
B0038,2,3.1713316750997853,-2.99722690705762,40.49651673815248,1.1026236331914077,122.77875209724203,45,122.77875209724203
B0038,3,3.1803732612872655,-2.957884019744667,40.3082686076966,1.0885801879473431,121.21499395683142,44,121.21499395683142
B0038,4,3.2014600077361552,-2.890891500138237,39.93347404849829,1.0613249847591086,118.1800872716531,43,118.1800872716531
B0038,5,3.2011146598082543,-2.875691989787786,39.949996492029705,1.0347062057983545,115.21604735379441,42,115.21604735379441
B0038,6,3.1928056969575156,-2.899456239004,40.03056196708513,1.0269978594353013,114.35771172711308,41,114.35771172711308
B0038,7,3.0561380160526412,-3.65723892716497,39.44913263410249,1.0785019710989419,120.0927697900678,40,120.0927697900678
B0038,8,3.181450544509047,-2.9674515029911404,40.058567746287395,1.0638897478802845,118.46567739140372,39,118.46567739140372
B0038,9,3.192741049083457,-2.9319888511060146,39.916070861462195,1.0366551223324423,115.43306205653971,38,115.43306205653971
B0038,10,3.167665290347624,-2.994495446145827,40.27645391572808,1.030941327482094,114.7968226541292,37,114.7968226541292
B0038,11,3.1781927267469925,-2.9580193436340854,40.1754669430076,1.0140084541034655,112.91132247050697,36,112.91132247050697
B0038,12,3.1613474600189155,-3.001260117107958,40.41336717515726,1.008516095994519,112.29974037269194,35,112.29974037269194
B0038,13,3.608926624109929,-1.0022813853258807,44.29688064198706,1.7419245088095903,193.96583838876978,34,193.96583838876978
B0038,14,3.6118191487524745,-0.985523491989515,47.195451017988766,1.779741859708433,198.17685564906952,33,198.17685564906952
B0038,15,3.614149636005495,-0.9870171236405828,47.146072926598166,1.7815666306452766,198.38004655822908,32,198.38004655822908
B0038,16,3.6144683724527336,-0.9884125593394552,47.127641701986995,1.7834859577156017,198.59376643096473,31,198.59376643096473
B0038,17,3.6165883435722845,-0.9883512949484963,47.09918641441624,1.7864411650415675,198.92283308321896,30,198.92283308321896
B0038,18,3.6160610851845387,-0.9884509077751611,47.133209565495285,1.7859997608067948,198.87368207694226,29,198.87368207694226
B0038,19,3.6257089708628913,-1.003966417823918,47.15436113022586,1.7769523773001608,197.86624270846568,28,197.86624270846568
B0038,20,3.613285312724596,-0.9879674131883375,47.16342394557887,1.781428917321899,198.36471197852075,27,198.36471197852075
B0038,21,3.615119723068454,-0.9878892583593684,47.14213994735863,1.7859452772697197,198.86761525550787,26,198.86761525550787
B0038,22,3.6158365688729885,-0.9878187430421663,47.07812277465954,1.785208429691551,198.78556620140625,25,198.78556620140625
B0038,23,3.615503145763946,-0.9877368963424067,47.07326100880018,1.783596609584544,198.6060876781945,24,198.6060876781945
B0038,24,3.6139392243174577,-0.9892953816503839,47.08146790123274,1.7796783152744713,198.16977988353207,23,198.16977988353207
B0038,25,3.61791112455575,-0.9906537351245918,47.087615537529175,1.7841102592788645,198.6632833219168,22,198.6632833219168
B0038,26,3.615792342161085,-0.989093271752985,47.09422579980021,1.7833032331592193,198.5734197847159,21,198.5734197847159
B0038,27,3.6151540820598718,-0.9890153352338132,47.083185115341905,1.7796186141356956,198.16313207452723,20,198.16313207452723
B0038,28,3.616195897791123,-0.9888803362572581,47.06402084308688,1.7816592334352586,198.39035801415338,19,198.39035801415338
B0038,29,3.6135506508279374,-0.9888372175373165,47.07142767555465,1.7775911304124035,197.93736880050528,18,197.93736880050528
B0038,30,3.615401963428833,-0.990311695204241,47.094941474493815,1.777701881971679,197.9497011483993,17,197.9497011483993
B0038,31,3.6125287354843523,-0.9886847879265132,47.0995133510692,1.7789547618270618,198.0892111503085,16,198.0892111503085
B0038,32,3.6160020417093457,-0.9902725483840611,47.07452189489319,1.7807753731135043,198.29193887632013,15,198.29193887632013
B0038,33,3.6145930156040587,-0.9902807469221099,47.12153419194554,1.778415319026661,198.0291434065496,14,198.0291434065496
B0038,34,3.616664144234103,-0.9919115001416685,47.15829653400459,1.7789773899108463,198.0917308204895,13,198.0917308204895
B0038,35,3.616763225911199,-0.9933993302020114,47.161612217353984,1.7792479347236045,198.12185638055996,12,198.12185638055996
B0038,36,3.6149940792944446,-0.9915864068538186,47.155567707969865,1.7779204573685081,197.9740398380972,11,197.9740398380972
B0038,37,3.6159145027179576,-0.9915566919647099,47.13225621283967,1.779227040224144,198.1195297475256,10,198.1195297475256
B0038,38,3.6146610547862235,-0.9916693008676862,47.13346886842004,1.7760634320079352,197.76725735174315,9,197.76725735174315
B0038,39,3.6150827947076762,-0.9899169847459927,47.176385542899524,1.775103937963957,197.66041628846628,8,197.66041628846628
B0038,40,3.4389023365216986,-1.998396970742944,50.154407994251926,1.733064100138742,192.97921894136175,7,192.97921894136175
B0038,41,3.437169559941295,-1.9984033983725646,50.1979427615177,1.7394892806215223,193.69467217302525,6,193.69467217302525
B0038,42,3.4370308930893247,-1.99868797664225,50.18895736512512,1.7378064360392924,193.50728497075593,5,193.50728497075593
B0038,43,3.437230626486004,-1.9982781324264294,50.178407502665095,1.730028145799833,192.6411609912736,4,192.6411609912736
B0038,44,3.4363115548278413,-1.9983559715990522,50.182509844874,1.7290404566542985,192.53118036225544,3,192.53118036225544
B0038,45,3.4394075704239655,-1.998333813768599,50.173666427799,1.7286072907068815,192.48294670130898,2,192.48294670130898
B0038,46,3.0455602167949416,-3.967012008013358,58.41948951650429,1.52573884649634,169.893249119745,1,169.893249119745
B0038,47,3.0241360171924403,-3.9673854309358183,58.954810986890266,1.5301475534434217,170.38416507785703,0,170.38416507785703
B0025,1,3.400080836543819,-1.0680263652396946,33.13281956573637,1.847011162956716,100.0,27,100.0
B0025,2,3.4067357604110753,-1.0683949803553137,32.848310333012144,1.8485654344528386,100.08415062817673,26,100.08415062817673
B0025,3,3.407792325190085,-1.071886802134967,33.07297579198606,1.847111177186175,100.0054149228475,25,100.0054149228475
B0025,4,3.425685226676254,-1.069881568315977,33.12836651135456,1.8489837601535537,100.10679941932132,24,100.10679941932132
B0025,5,3.4102415310941074,-1.0696478002906964,33.20066590827124,1.8370120718560439,99.45863396490438,23,99.45863396490438
B0025,6,3.395651158058303,-1.0609975004031984,32.8030291471027,1.817549211247137,98.40488502178752,22,98.40488502178752
B0025,7,3.3987545550856617,-1.0700556397664167,32.70663040910488,1.839863822522073,99.61303209325484,21,99.61303209325484
B0025,8,3.4107861698937034,-1.0673189298080559,32.88774741633189,1.8430595619731431,99.78605429881392,20,99.78605429881392
B0025,9,3.4362212866947472,-1.0619524466901569,32.85054388832057,1.8401871729536057,99.63053877854281,19,99.63053877854281
B0025,10,3.429899192703782,-1.0617949104462787,33.21344988692114,1.8281265632888257,98.97755898574756,18,98.97755898574756
B0025,11,3.4061977189259807,-1.0616392954595641,32.54793058844526,1.8253563336445804,98.8275745297895,17,98.8275745297895
B0025,12,3.431364532702854,-1.0590758191027096,32.95568065114475,1.8214180552626154,98.61435013456384,16,98.61435013456384
B0025,13,3.437199999112006,-1.0596169539874956,33.31259035127085,1.830315627968932,99.09607828460237,15,99.09607828460237
B0025,14,3.4349851634526334,-1.0597552847363263,33.27639301328207,1.8175491643824844,98.40488248446378,14,98.40488248446378
B0025,15,3.4358715577304486,-1.059854592361014,33.13052620279671,1.810901200296979,98.04495157452477,13,98.04495157452477
B0025,16,3.437200278486185,-1.0604451363745762,33.262538649813465,1.8083032603084233,97.9042951431691,12,97.9042951431691
B0025,17,3.3887362465772446,-1.061164896269225,33.455906862521594,1.7928016149381065,97.0650124316612,11,97.0650124316612
B0025,18,3.3997812429989795,-1.0644657893096274,33.359161719231366,1.812563150045885,98.13493206745505,10,98.13493206745505
B0025,19,3.4092528162288933,-1.0636693462251967,33.19907517017467,1.807772607491239,97.87556479070416,9,97.87556479070416
B0025,20,3.413290161572333,-1.063944284256531,33.10915637159371,1.8048055175003972,97.71492201548172,8,97.71492201548172
B0025,21,3.418321145613461,-1.0644931821377202,32.8730319628199,1.800538555899242,97.48390220971484,7,97.48390220971484
B0025,22,3.4228002445936747,-1.0611486398597036,32.8903015920882,1.7942356098033032,97.14265109968642,6,97.14265109968642
B0025,23,3.4103062616510487,-1.057828326267502,32.07013291213046,1.807409052434889,97.85588136573946,5,97.85588136573946
B0025,24,3.4104689136383888,-1.0619681305424282,32.18349666127279,1.7902504816962075,96.92689018892308,4,96.92689018892308
B0025,25,3.4208452515825636,-1.0623591353414312,32.133961271398654,1.7961223845359495,97.24480395996615,3,97.24480395996615
B0025,26,3.426965494192803,-1.0638074812423732,32.19734869129393,1.7912236690350776,96.9795800350046,2,96.9795800350046
B0025,27,3.4343195510923628,-1.0603658561835867,32.128660226085096,1.7854822365303245,96.6687301267906,1,96.6687301267906
B0025,28,3.379891621690332,-1.0606190479243294,32.16680073898097,1.7677890780323617,95.71079555374561,0,95.71079555374561
B0036,1,3.3100621558905616,-1.9773749348609408,24.892073733003087,1.001982588175331,100.0,196,100.0
B0036,2,3.4631992414146664,-1.9856445663953957,25.959062630105592,1.8011007566288924,179.75369810655116,195,179.75369810655116
B0036,3,3.4699576163352273,-1.9861546605764795,25.802571879383937,1.8044229856020628,180.08526364595045,194,180.08526364595045
B0036,4,3.4705857000702847,-1.987051011427963,25.60229945293067,1.804388833772829,180.08185522053103,193,180.08185522053103
B0036,5,3.4698672359538234,-1.9874522127800511,25.340807182068417,1.7989248871784247,179.53654169324162,192,179.53654169324162
B0036,6,3.463667726287471,-1.9875372326723815,25.066700521969093,1.792996521672392,178.9448781677478,191,178.9448781677478
B0036,7,3.4626756481952126,-1.9873918540732374,24.87901399238054,1.7885507985621891,178.50118551653128,190,178.50118551653128
B0036,8,3.466538555244563,-1.9874986659392755,24.962178834594535,1.7890856930727703,178.5545691298688,189,178.5545691298688
B0036,9,3.465990459572376,-1.9873121102019284,24.97176766201835,1.7893137312833287,178.5773278297953,188,178.5773278297953
B0036,10,3.466849428071611,-1.9871920484366135,24.904899107239256,1.7860759459480868,178.2541899456193,187,178.2541899456193
B0036,11,3.467879751690846,-1.986994298783672,24.82894570331574,1.7836324249650817,178.0103213383359,186,178.0103213383359
B0036,12,3.4680189335962623,-1.9872186588415872,25.10525347823647,1.7829728738072719,177.94449672565366,185,177.94449672565366
B0036,13,3.470195201959518,-1.986822691116423,24.951154809529978,1.7813775963259668,177.78528462954228,184,177.78528462954228
B0036,14,3.471307979909313,-1.9870379004309504,24.904434158959226,1.7785359545932946,177.50168272206335,183,177.50168272206335
B0036,15,3.4716713367418284,-1.9869312681166182,24.887170444449442,1.7759043090943398,177.23903888673013,182,177.23903888673013
B0036,16,3.474226898019182,-1.986804032971213,25.527212929862493,1.7780426649905914,177.45245136729483,181,177.45245136729483
B0036,17,3.4759464645675298,-1.9866252110882103,26.409994049975936,1.7830029333591655,177.94749673306382,180,177.94749673306382
B0036,18,3.4817927176696424,-1.9868092429179038,27.24956363748299,1.7883000424613877,178.4761595226906,179,178.4761595226906
B0036,19,3.4752876993515778,-1.9866026335678093,25.79213906476866,1.779294712578026,177.5774083877272,178,177.5774083877272
B0036,20,3.47360641557491,-1.9863244377080878,25.237865068781456,1.7709235500451854,176.74194850732297,177,176.74194850732297
B0036,21,3.474225056890293,-1.9862809909576005,24.99097283085835,1.7659050180801104,176.24108831031953,176,176.24108831031953
B0036,22,3.476093760887936,-1.9858147027956174,32.801252523370806,1.7826929241469245,177.9165571522867,175,177.9165571522867
B0036,23,3.478693083596387,-1.9840774818957672,31.56958368042232,1.7964662072920203,179.29116019505793,174,179.29116019505793
B0036,24,3.4750535971066037,-1.9825278870850223,30.90999308530252,1.7909083533422898,178.73647451335844,173,178.73647451335844
B0036,25,3.473958373265381,-1.982424743717115,30.76520980990786,1.78518002808874,178.16477543184232,172,178.16477543184232
B0036,26,3.473907031933396,-1.9820980837755804,30.827871356237775,1.7811343176546524,177.76100489911727,171,177.76100489911727
B0036,27,3.4760652075601257,-1.9821566894712763,31.04477819361822,1.7755577789223567,177.20445443625437,170,177.20445443625437
B0036,28,3.4762696586688855,-1.9821407736423282,31.495558048290054,1.776885870616115,177.33700082073565,169,177.33700082073565
B0036,29,3.4773296157781552,-1.9819851541329787,31.22858520243483,1.7713083410378214,176.78035146932817,168,176.78035146932817
B0036,30,3.4741834201518116,-1.981820086973132,30.77808307184711,1.7713348840874137,176.7830005223063,167,176.7830005223063
B0036,31,3.4723504122251145,-1.9817861525113654,30.558421734854203,1.7660842866405053,176.2589796951111,166,176.2589796951111
B0036,32,3.4751627339527484,-1.9817252941957082,30.72558468538039,1.7592793663412327,175.5798341311483,165,175.5798341311483
B0036,33,3.476326267904414,-1.9817660120442022,31.23295964013785,1.7610368813762423,175.75523788124835,164,175.75523788124835
B0036,34,3.475057563311369,-1.9816902385826145,31.072817634800376,1.760242767365706,175.67598360877818,163,175.67598360877818
B0036,35,3.4727432532131424,-1.981485223109768,30.6408857593701,1.7555899416034397,175.2116216710384,162,175.2116216710384
B0036,36,3.472459772164966,-1.98155009393224,30.615000516436165,1.7545602176655593,175.10885302515248,161,175.10885302515248
B0036,37,3.4727100432360887,-1.9813008900975513,30.62198587167864,1.7499108336094897,174.6448345770339,160,174.6448345770339
B0036,38,3.4792060334218475,-1.9813367014782532,32.233363947568954,1.7610225525303758,175.7538078318607,159,175.7538078318607
B0036,39,3.483370799287766,-1.9812253431229576,32.95844838713035,1.7624094574337117,175.89222390013407,158,175.89222390013407
B0036,40,3.481411230676488,-1.9811725960467894,32.33796562819801,1.7536170397120676,175.01472185315185,157,175.01472185315185
B0036,41,3.4750001030504976,-1.981126497626356,31.201004004004968,1.7462044775191679,174.2749323318191,156,174.2749323318191
B0036,42,3.4729861560107773,-1.981010008821274,30.844212128034435,1.7406176172769725,173.71735176024757,155,173.71735176024757
B0036,43,3.4793522768122993,-1.9808915610510243,32.19294879984907,1.750690404425682,174.72263740768108,154,174.72263740768108
B0036,44,3.4863598949467836,-1.9811169585618567,33.06146735060497,1.765112055153915,176.16194891852237,153,176.16194891852237
B0036,45,3.4833864674331436,-1.9811266494742925,32.35366819628823,1.7631888267564881,175.97000662130847,152,175.97000662130847
B0036,46,3.521360251690921,-1.9836817212075872,34.70040609904863,1.9854929528970957,198.1564326893938,151,198.1564326893938
B0036,47,3.481761447167762,-1.9822350506501858,32.421923396380706,1.7653557308133239,176.18626826920615,150,176.18626826920615
B0036,48,3.4797578588851743,-1.9820268271645947,31.609192155405946,1.7571880383127276,175.3711151321172,149,175.3711151321172
B0036,49,3.4759650916373124,-1.9820222805220724,31.31596403602263,1.7573770661844437,175.38998051699983,148,175.38998051699983
B0036,50,3.4781154314639453,-1.9821008022150315,31.998588265349394,1.7617376127979814,175.8251723721276,147,175.8251723721276
B0036,51,3.4830514284703322,-1.981813383736276,32.98892411466723,1.7606892547636663,175.72054400366224,146,175.72054400366224
B0036,52,3.4809173250237535,-1.9819214923373463,32.83558656237567,1.760669562156983,175.71857863950163,145,175.71857863950163
B0036,53,3.478940078791892,-1.981676320977873,31.97863874379167,1.752963802649152,174.949527400611,144,174.949527400611
B0036,54,3.4777534118948465,-1.9818237973110902,31.7958885352369,1.750535708024147,174.7071983767677,143,174.7071983767677
B0036,55,3.4766647808370212,-1.9816263251080133,31.804649399184477,1.7500761995337284,174.6613384490762,142,174.6613384490762
B0036,56,3.4791247798630294,-1.98151142532868,32.18425444090601,1.7465957802278385,174.31398517697713,141,174.31398517697713
B0036,57,3.4818392989655798,-1.9814622792671595,33.27019350164624,1.753614286788707,175.01444710552718,140,175.01444710552718
B0036,58,3.4813626313858914,-1.9813436819375347,32.91813190932092,1.750725029920349,174.7260931059213,139,174.7260931059213
B0036,59,3.473301690187071,-1.981529747622425,31.48100878915281,1.7433053490810113,173.9855931284866,138,173.9855931284866
B0036,60,3.4736758521826694,-1.9810876831465265,31.127100398792322,1.7336625052776187,173.0232167441871,137,173.0232167441871
B0036,61,3.4715154587275445,-1.981234977739969,30.925481627228724,1.7319207051538927,172.8493813757604,136,172.8493813757604
B0036,62,3.476844269698795,-1.9812570591809957,32.53816915596416,1.7428604522751463,173.94119147808718,135,173.94119147808718
B0036,63,3.4828021334350594,-1.980916655360661,33.5082870689835,1.743306971099712,173.98575500941348,134,173.98575500941348
B0036,64,3.4787179923634985,-1.9810059695302538,32.72223824057796,1.738524506272696,173.50845481643057,133,173.50845481643057
B0036,65,3.47116141622232,-1.9809786114709511,31.339643544788586,1.7295622663746972,172.6140041539376,132,172.6140041539376
B0036,66,3.469009856426531,-1.981059447271351,31.09122546658414,1.7273036765742085,172.38859207321454,131,172.38859207321454
B0036,67,3.4757008802735143,-1.9810177631821901,32.074525923461515,1.7449370491071912,174.14844027228295,130,174.14844027228295
B0036,68,3.4820950413929173,-1.9810749842802888,33.167208512161885,1.7642432071133693,176.07523603041443,129,176.07523603041443
B0036,69,3.480244357608362,-1.9809975649315257,32.14047774193924,1.7504882032049596,174.70245729446268,128,174.70245729446268
B0036,70,3.473582906957752,-1.9807582643680772,31.245399132402053,1.7442710815479923,174.08197528905288,127,174.08197528905288
B0036,71,3.4722242034096427,-1.9805282406081717,30.941808328244683,1.7365413923373951,173.31053581477283,126,173.31053581477283
B0036,72,3.4700774937906473,-1.9804746484714413,30.729579296950984,1.733223093105756,172.97936247196236,125,172.97936247196236
B0036,73,3.4765508294649767,-1.98039190119071,32.241219078736684,1.73860622908762,173.5166109277132,124,173.5166109277132
B0036,74,3.478023823464381,-1.9805091135572959,33.273484981762124,1.7432134953746192,173.97642593262154,123,173.97642593262154
B0036,75,3.4748978056910036,-1.9805025193431716,31.82186022608825,1.7332698214832971,172.9840260637346,122,172.9840260637346
B0036,76,3.468132135397358,-1.9804477654001484,30.953485299150877,1.7298906291663272,172.64677546109453,121,172.64677546109453
B0036,77,3.4677152773874327,-1.9802957447258618,30.594113322212998,1.7204403348841348,171.70361592980947,120,171.70361592980947
B0036,78,3.464870080840597,-1.980207910561322,30.621050708667628,1.724420729012913,172.1008677559142,119,172.1008677559142
B0036,79,3.4658543618027586,-1.9800833052331595,30.73760557478901,1.7214872814061166,171.80810342633256,118,171.80810342633256
B0036,80,3.463489697714707,-1.980268967910438,30.475687104433288,1.7197448773569262,171.63420778485605,117,171.63420778485605
B0036,81,3.4657104202129614,-1.980057929657538,30.665478038053948,1.7164304142145894,171.30341729194214,116,171.30341729194214
B0036,82,3.4645909946616262,-1.9800230190313004,30.48169086494209,1.7112029253299619,170.781702748564,115,170.781702748564
B0036,83,3.4629772764216105,-1.9800140007357074,30.501790386236014,1.7102343231599222,170.68503418551003,114,170.68503418551003
B0036,84,3.4616288821771044,-1.980072672691808,30.48295279202987,1.713096882151029,170.97072368000715,113,170.97072368000715
B0036,85,3.4628964155593924,-1.9799210298032588,30.592002581671938,1.7103708617208135,170.698661025188,112,170.698661025188
B0036,86,3.4611295820153054,-1.9796449702564978,30.424569049276556,1.7064617296121434,170.3085213007254,111,170.3085213007254
B0036,87,3.4632231738970973,-1.9797208473969017,30.570652220376168,1.7029429979110946,169.9573443698511,110,169.9573443698511
B0036,88,3.4594353969848526,-1.9798193556242383,30.460459721443804,1.7072612643840062,170.388316576741,109,170.388316576741
B0036,89,3.4619323762511636,-1.9796708243361156,30.547691944309644,1.7038637196766078,170.04923436638188,108,170.04923436638188
B0036,90,3.4640211108291785,-1.9796986341756921,31.189572257243857,1.7079617948422274,170.45823101103244,107,170.45823101103244
B0036,91,3.4674082899150327,-1.9795447080949824,31.898081785720198,1.7113022833627787,170.79161889221652,106,170.79161889221652
B0036,92,3.467669094088933,-1.9794620575291975,32.32306890954346,1.714122057472244,171.0730383642455,105,171.0730383642455
B0036,93,3.4590063160949422,-1.979668515306621,30.83436798904695,1.7053324925701605,170.1958210347418,104,170.1958210347418
B0036,94,3.4580229191527696,-1.9792552718561545,30.287043848864634,1.6934609472531408,169.0110154845138,103,169.0110154845138
B0036,95,3.4563349020618155,-1.9792443099751138,30.072000414523774,1.6905244127230223,168.71794307339874,102,168.71794307339874
B0036,96,3.460450149170936,-1.9791194191351382,31.093661069729663,1.7007774858498304,169.74122164608127,101,169.74122164608127
B0036,97,3.463960681885895,-1.9791613878366452,31.607623511235108,1.6971104467944576,169.3752433248361,100,169.3752433248361
B0036,98,3.4630674142567415,-1.979091763193608,31.68782676208534,1.6997924522951837,169.6429131957877,99,169.6429131957877
B0036,99,3.456673276206162,-1.9790766827277793,30.64130472367544,1.6912704773954121,168.79240191941008,98,168.79240191941008
B0036,100,3.455027058159508,-1.979038060944376,30.35775664232519,1.6857127009469863,168.23772397250613,97,168.23772397250613
B0036,101,3.456388317029322,-1.9788327303856925,30.46760275047682,1.6832093771286156,167.9878869146657,96,167.9878869146657
B0036,102,3.462072409842235,-1.9788745442826565,31.690335464880064,1.692886364169521,168.9536708669126,95,168.9536708669126
B0036,103,3.466006130026554,-1.9787981178503085,32.58002111430288,1.6984668174144633,169.51061200648914,94,169.51061200648914
B0036,104,3.4601239314707923,-1.9788051627908367,31.69291039725797,1.6935813413828429,169.02303107551535,93,169.02303107551535
B0036,105,3.453593464720813,-1.978575532876541,30.608400390292736,1.6830951253781283,167.97648434621436,92,167.97648434621436
B0036,106,3.4519795194744436,-1.9787606413982342,30.399652022711006,1.6850462226942986,168.17120802097634,91,168.17120802097634
B0036,107,3.4544340644325837,-1.9785255298300461,30.547315574796166,1.6803098840017598,167.69851131462298,90,167.69851131462298
B0036,108,3.4638257834252806,-1.9786658818521448,32.47851626978816,1.6944038437227715,169.10511856382456,89,169.10511856382456
B0036,109,3.4669219935055278,-1.978303548943712,33.085111849545555,1.6955686127180103,169.22136499454945,88,169.22136499454945
